calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 1.350000 2334.458312 659.940843 0.776287 0.178801 -0.146505 -0.001083 0.176272 0.001079 0.000010 0.000000 0.000000 0.000000 0.000000 
1 1.360000 2337.135766 662.569947 0.709279 0.184287 -0.152180 -0.001107 0.182595 0.001107 0.000010 3.752458 -0.067008 0.000000 0.000000 
1 1.370000 2337.135766 662.569947 0.709279 0.184420 -0.152066 -0.001107 0.182693 0.001107 0.000010 0.000000 0.000000 0.000000 0.000000 
1 1.380000 2339.989872 665.019556 0.776443 0.190440 -0.157907 -0.001133 0.188816 0.001133 0.000010 3.761185 0.067164 0.000000 0.000000 
1 1.390000 2342.666916 667.649077 0.709435 0.196169 -0.163855 -0.001157 0.195446 0.001161 0.000010 3.752458 -0.067008 0.000000 0.000000 
1 1.400000 2342.666916 667.649077 0.709435 0.196303 -0.163741 -0.001157 0.195544 0.001161 0.000010 0.000000 0.000000 0.000000 0.000000 
1 1.410000 2345.520640 670.099131 0.776599 0.202588 -0.169860 -0.001183 0.201959 0.001188 0.000010 3.761185 0.067164 0.000000 0.000000 
1 1.420000 2345.520640 670.099131 0.776599 0.202706 -0.169744 -0.001183 0.202073 0.001188 0.000010 0.000000 0.000000 0.000000 0.000000 
1 1.430000 2348.197274 672.729069 0.709591 0.208684 -0.175973 -0.001208 0.209016 0.001217 0.000010 3.752458 -0.067008 0.000000 0.000000 
1 1.440000 2348.197274 672.729069 0.709591 0.208817 -0.175858 -0.001208 0.209114 0.001217 0.000010 0.000000 0.000000 0.000000 0.000000 
1 1.450000 2351.050616 675.179568 0.776755 0.215375 -0.182263 -0.001235 0.215829 0.001244 0.000010 3.761185 0.067164 0.000000 0.000000 
1 1.460000 2353.726840 677.809922 0.709746 0.221610 -0.188779 -0.001260 0.223094 0.001274 0.000010 3.752458 -0.067008 0.000000 0.000000 
1 1.470000 2353.726840 677.809922 0.709746 0.221742 -0.188665 -0.001260 0.223193 0.001274 0.000011 0.000000 0.000000 0.000000 0.000000 
1 1.480000 2353.726840 677.809922 0.709746 0.221875 -0.188551 -0.001260 0.223291 0.001274 0.000011 0.000000 0.000000 0.000000 0.000000 
1 1.490000 2356.579801 680.260866 0.776910 0.228713 -0.195249 -0.001288 0.230313 0.001302 0.000011 3.761185 0.067164 0.000000 0.000000 
1 1.500000 2359.255615 682.891638 0.709902 0.235211 -0.202060 -0.001314 0.237910 0.001333 0.000011 3.752458 -0.067008 0.000000 0.000000 
1 1.510000 2359.255615 682.891638 0.709902 0.235344 -0.201946 -0.001314 0.238008 0.001333 0.000011 0.000000 0.000000 0.000000 0.000000 
1 1.520000 2362.108194 685.343026 0.777066 0.242469 -0.208945 -0.001343 0.245346 0.001361 0.000011 3.761185 0.067164 0.000000 0.000000 
1 1.530000 2364.783598 687.974214 0.710058 0.249236 -0.216058 -0.001369 0.253280 0.001392 0.000011 3.752458 -0.067008 0.000000 0.000000 
1 1.540000 2364.783598 687.974214 0.710058 0.249369 -0.215944 -0.001369 0.253379 0.001392 0.000011 0.000000 0.000000 0.000000 0.000000 
1 1.550000 2364.783598 687.974214 0.710058 0.249502 -0.215829 -0.001369 0.253477 0.001392 0.000011 0.000000 0.000000 0.000000 0.000000 
1 1.560000 2367.635794 690.426047 0.777222 0.256921 -0.223137 -0.001399 0.261137 0.001422 0.000011 3.761185 0.067164 0.000000 0.000000 
1 1.570000 2370.310788 693.057653 0.710214 0.263964 -0.230559 -0.001426 0.269418 0.001454 0.000011 3.752458 -0.067008 0.000000 0.000000 
1 1.580000 2370.310788 693.057653 0.710214 0.264097 -0.230445 -0.001426 0.269517 0.001454 0.000011 0.000000 0.000000 0.000000 0.000000 
1 1.590000 2370.310788 693.057653 0.710214 0.264230 -0.230331 -0.001426 0.269615 0.001454 0.000011 0.000000 0.000000 0.000000 0.000000 
1 1.600000 2376.007801 697.956517 0.710370 0.278610 -0.245781 -0.001482 0.286647 0.001519 0.000011 7.513642 0.000156 0.000000 0.000000 
1 1.610000 2376.007801 697.956517 0.710370 0.278743 -0.245667 -0.001482 0.286746 0.001519 0.000012 0.000000 0.000000 0.000000 0.000000 
1 1.620000 2376.007801 697.956517 0.710370 0.278876 -0.245553 -0.001482 0.286844 0.001519 0.000012 0.000000 0.000000 0.000000 0.000000 
1 1.630000 2378.859233 700.409238 0.777534 0.286894 -0.253499 -0.001512 0.295183 0.001550 0.000012 3.761185 0.067164 0.000000 0.000000 
1 1.640000 2381.533407 703.041678 0.710526 0.294500 -0.261562 -0.001541 0.304194 0.001583 0.000012 3.752458 -0.067008 0.000000 0.000000 
1 1.650000 2381.533407 703.041678 0.710526 0.294633 -0.261447 -0.001541 0.304292 0.001583 0.000012 0.000000 0.000000 0.000000 0.000000 
1 1.660000 2381.533407 703.041678 0.710526 0.294766 -0.261333 -0.001541 0.304391 0.001583 0.000012 0.000000 0.000000 0.000000 0.000000 
1 1.670000 2384.384457 705.494843 0.777690 0.303100 -0.269610 -0.001572 0.313076 0.001615 0.000012 3.761185 0.067164 0.000000 0.000000 
1 1.680000 2387.058220 708.127699 0.710681 0.311003 -0.278005 -0.001602 0.322459 0.001649 0.000012 3.752458 -0.067008 0.000000 0.000000 
1 1.690000 2387.058220 708.127699 0.710681 0.311136 -0.277891 -0.001602 0.322557 0.001649 0.000012 0.000000 0.000000 0.000000 0.000000 
1 1.700000 2387.058220 708.127699 0.710681 0.311269 -0.277776 -0.001602 0.322655 0.001649 0.000012 0.000000 0.000000 0.000000 0.000000 
